Time (s),MGM - ESC throttle (μs),MGM - force Fz (thrust) (N),MGM - torque MZ (torque) (N⋅m),MGM - voltage (V),MGM - current (A),MGM - rotation speed (rpm),MGM - electrical power (W),MGM - mechanical power (W),MGM - motor & ESC efficiency (%),MGM - propeller efficiency (N/W),MGM - powertrain efficiency (N/W)
39.2,1600,16.298690795898438,0.2940889000892639,16.961130142211914,30.10326576,10649.652519067822,510.5854187011719,327.9764709472656,64.23537731170654,0.049694694578647614,0.031921577
39.3,1600,16.481874465942383,0.29660511016845703,16.960554122924805,30.164085388183594,10641.359831578888,511.5996094,330.5250549316406,64.60619568824768,0.049865733832120895,0.032216355204582214
39.4,1600,16.368553161621094,0.29621341824531555,16.960861206054688,30.195295333862305,10635.062797868568,512.1381836,329.8932189941406,64.41488265991211,0.04961773,0.031961203
39.5,1600,16.22316551208496,0.2946450114250183,16.961355209350586,30.20478630065918,10632.065820143793,512.3140869140625,328.05401611328125,64.03376460075378,0.049452726,0.031666443
39.6,1600,16.47245216369629,0.29663726687431335,16.962099075317383,30.171791076660156,10633.39470174871,511.77691650390625,330.3134460449219,64.54246640205383,0.049869154,0.032186783850193024
39.7,1600,16.524253845214844,0.2974485456943512,16.960969924926758,30.21291160583496,10632.600869842614,512.4403076171875,331.1921081542969,64.63038325309753,0.04989326,0.032246202
39.8,1600,16.335851669311523,0.2955877184867859,16.961271286010742,30.226642608642578,10634.875122484013,512.6823120117188,329.1905822753906,64.20947313308716,0.049624298,0.031863499
39.9,1600,16.266393661499023,0.29423293471336365,16.962966918945312,30.1600399,10638.219474523055,511.6037598,327.7848205566406,64.07005786895752,0.049625218,0.031794906
40,1600,16.417964935302734,0.2960220277309418,16.96320152282715,30.118757247924805,10644.914007029234,510.9105529785156,329.9854736328125,64.58771824836731,0.049753603,0.032134715
40.1,1600,16.419960021972656,0.2962471544742584,16.963472366333008,30.071651458740234,10652.093464752645,510.1196289,330.4591369628906,64.78071808815002,0.049688320606946945,0.032188449054956436
40.2,1600,16.176681518554688,0.2937370836734772,16.963607788085938,30.037656784057617,10656.103423279765,509.5470275878906,327.78253173828125,64.32822346687317,0.049351871,0.031747180968523026
40.3,1600,16.084692001342773,0.2919902205467224,16.963048934936523,30.024730682373047,10659.056104951042,509.31097412109375,325.9234924316406,63.993024826049805,0.049351125955581665,0.031581279
40.4,1600,16.217124938964844,0.2933472692966461,16.96173858642578,30.043865203857422,10657.017320804549,509.5961914,327.3756103515625,64.24216628074646,0.049536749720573425,0.031823482
40.5,1600,16.362794876098633,0.29509443044662476,16.961483001708984,30.06568717956543,10655.898262610934,509.9586486816406,329.2908630371094,64.57207202911377,0.049691006541252136,0.032086514
40.6,1600,16.26177406311035,0.2943362,16.96161651611328,30.058557510375977,10654.338575253583,509.84173583984375,328.3966979980469,64.41150307655334,0.04951869,0.031895731
40.7,1600,16.07180404663086,0.2920547425746918,16.96162986755371,30.043804168701172,10651.81370020424,509.5918884277344,325.7740173339844,63.92841339111328,0.049334209,0.03153858
40.8,1600,16.253311157226562,0.2936186194419861,16.96150016784668,30.064151763916016,10649.003232178402,509.9331055,327.4320373535156,64.21077847480774,0.049638733,0.031873416155576706
40.9,1600,16.443740844726562,0.29609769582748413,16.96099090576172,30.098297119140625,10642.41710843473,510.4969482421875,329.9924011230469,64.64140415,0.049830668,0.032211244106292725
41,1650,16.35620689,0.29585668444633484,16.960460662841797,30.168954849243164,10634.664133387092,511.67938232421875,329.48358154296875,64.39258456230164,0.049641948,0.031965733
41.1,1650,17.02231216430664,0.329552561,16.910995483398438,34.16946029663086,10795.407517414924,577.8395996,372.5566711425781,64.47406411,0.045690529,0.029458543
41.2,1650,17.81217384338379,0.3412792980670929,16.93093490600586,36.04204559326172,11055.693459136037,610.2255249023438,395.1159362792969,64.74916338920593,0.045080878,0.029189493507146835
41.3,1650,18.416950225830078,0.34441813826560974,16.945598602294922,36.80028533935547,11224.959170719618,623.6028442382812,404.8548889160156,64.92190957069397,0.04549025,0.029533138498663902
41.4,1650,18.711610794067383,0.34512826800346375,16.953327178955078,37.10175704956055,11326.310872492577,628.9982299804688,409.3526611328125,65.08010029792786,0.045710243,0.029748272
41.5,1650,18.898944854736328,0.34530961513519287,16.95617104,37.25811004638672,11378.10694725829,631.7548828,411.44073486328125,65.12664556503296,0.045933574,0.029914995655417442
41.6,1650,19.01587486,0.3454863429069519,16.95751953,37.354618072509766,11404.748692065652,633.4416504,412.6152038574219,65.13862609863281,0.046086218,0.030019931495189667
41.7,1650,19.135892868041992,0.3460531532764435,16.957584381103516,37.45091629,11411.949132130192,635.0770874023438,413.5530700683594,65.11856317520142,0.046271916,0.030131606
41.8,1650,19.190811157226562,0.3472003638744354,16.957515716552734,37.56928253173828,11411.140146311058,637.0817260742188,414.8946533203125,65.12424349784851,0.046254660934209824,0.030122999101877213
41.9,1650,19.236101150512695,0.3481200933456421,16.957969665527344,37.64491653442383,11408.023102967592,638.3813477,415.88006591796875,65.14602303504944,0.046253964,0.030132618
42,1650,19.221240997314453,0.347857267,16.958887100219727,37.63457489013672,11410.879032732548,638.2404785,415.67010498046875,65.12750387191772,0.046241574,0.030115984
42.1,1650,19.213754653930664,0.3477976620197296,16.959346771240234,37.64685059,11413.385256811998,638.4660034179688,415.6901550292969,65.10764360427856,0.046221334,0.030093623
42.2,1650,19.1972599,0.34744930267333984,16.95954704284668,37.64156723022461,11414.552108115966,638.3839111328125,415.3162536621094,65.05744457244873,0.046223231,0.030071653425693512
42.3,1650,19.125041961669922,0.34689804911613464,16.95974349975586,37.62538528442383,11416.49763741299,638.1168823242188,414.7279968261719,64.99248147010803,0.046114660799503326,0.029971063137054443
42.4,1650,19.053796768188477,0.34592342376708984,16.960344314575195,37.56144714355469,11422.912405370764,637.0550537109375,413.7951965332031,64.95438218,0.046046443,0.029909182339906693
42.5,1650,18.96775245666504,0.3451440632343292,16.959341049194336,37.52692413330078,11429.547487910404,636.4318848,413.10272216796875,64.90917801856995,0.045915339,0.02980327
42.6,1650,18.88503074645996,0.3441966474056244,16.958866119384766,37.48216629,11436.940266101972,635.6550293,412.2352294921875,64.85203504562378,0.045811296,0.029709558933973312
42.7,1650,18.88055992126465,0.34392082691192627,16.958717346191406,37.43320083618164,11441.795346702396,634.8190918,412.0797424316406,64.91294503211975,0.045817733,0.029741639271378517
42.8,1650,18.891538619995117,0.34421348571777344,16.958871841430664,37.404788970947266,11443.092754795618,634.3430176,412.4771728515625,65.02431035041809,0.045800205,0.029781267046928406
42.9,1650,18.91658592224121,0.34436875581741333,16.959178924560547,37.39371871948242,11444.534707905515,634.166748,412.7152404785156,65.07992148399353,0.045834474,0.02982904
43,1650,18.931209564208984,0.34423553943634033,16.95946693,37.382102966308594,11446.589811650665,633.9805297851562,412.6296691894531,65.08554220199585,0.04587942,0.029860869
43.1,1650,18.91858673095703,0.3434504568576813,16.960161209106445,37.328670501708984,11452.290014324391,633.1002807617188,411.89361572265625,65.05977511405945,0.045930761843919754,0.02988245
43.2,1650,18.965843200683594,0.34294581413269043,16.959836959838867,37.30846024,11453.472019541396,632.7454223632812,411.3308410644531,65.00732303,0.046108487993478775,0.029973892495036125
43.3,1650,19.059541702270508,0.3438085615634918,16.958328247070312,37.37939453,11443.499579076422,633.8920288085938,412.0065918,64.99633193016052,0.046260282,0.030067489
43.4,1650,19.128877639770508,0.34521347284317017,16.958162307739258,37.48066711425781,11434.251029380443,635.6032104492188,413.3558349609375,65.03362655639648,0.046277024,0.030095625668764114
43.5,1650,19.17203140258789,0.34590277075767517,16.95805549621582,37.55072784423828,11421.687269785878,636.7873535,413.7261047363281,64.97084498405457,0.046339914202690125,0.030107433
43.6,1650,19.190258026123047,0.34645476937294006,16.958417892456055,37.61962127685547,11413.70232330019,637.9692383,414.0966491699219,64.90855813026428,0.046342462,0.030080223456025124
43.7,1650,19.136741638183594,0.3466190695762634,16.95886803,37.65559005737305,11414.717635473771,638.5961914,414.3298645019531,64.88135457,0.046187211,0.029966890811920166
43.8,1650,19.109798431396484,0.3461926579475403,16.95880699157715,37.701942443847656,11422.556871257166,639.3799438476562,414.1043701171875,64.76655006408691,0.046147302,0.029888015240430832
43.9,1650,19.023555755615234,0.3456847667694092,16.959585189819336,37.687461853027344,11429.435582091042,639.1636962890625,413.7458496,64.73237276,0.045978844,0.029763197526335716
44,1650,18.99340057373047,0.34560060501098633,16.95956802368164,37.657737731933594,11439.157400148073,638.6589355,413.9969482421875,64.82285261154175,0.045878116,0.029739503
44.1,1650,18.968124389648438,0.34501588344573975,16.959938049316406,37.603519439697266,11443.043795999647,637.7533569335938,413.4369201660156,64.82709050178528,0.045879126,0.029742101207375526
44.2,1650,18.959869384765625,0.3446536958217621,16.960033416748047,37.56220626831055,11444.688578407138,637.0562744140625,413.0622863769531,64.83921408653259,0.045900750905275345,0.029761687
44.3,1650,18.986675262451172,0.34527456760406494,16.958866119384766,37.568763732910156,11443.939042554539,637.1236572265625,413.7792969,64.94489908218384,0.045885998755693436,0.029800614342093468
44.4,1650,19.03489112854004,0.3462347984313965,16.958602905273438,37.58808135986328,11442.202170983199,637.4413452148438,414.8670654296875,65.08317589759827,0.045881904661655426,0.0298614
44.5,1650,19.126482009887695,0.3468374013900757,16.95853042602539,37.618099212646484,11440.384867104194,637.9476928710938,415.5231018066406,65.13435244560242,0.046029888,0.02998127
44.6,1650,19.140371322631836,0.34664347767829895,16.95868492126465,37.65397644042969,11435.315300349996,638.5619506835938,415.10675048828125,65.00650048,0.046109516,0.029974181205034256
44.7,1650,19.19235610961914,0.34692755341529846,16.95893096923828,37.67604446411133,11433.013071253756,638.9454345703125,415.3632813,65.00763297080994,0.046206191182136536,0.030037550255656242
44.8,1650,19.205381393432617,0.3467804491519928,16.959178924560547,37.68695068359375,11432.171446237307,639.1397094726562,415.1566162109375,64.95553255081177,0.046260569244623184,0.030048798769712448
44.9,1650,19.182100296020508,0.3463882803916931,16.95952033996582,37.671939849853516,11433.62505620339,638.8980102539062,414.7398376464844,64.91487026,0.046250924468040466,0.030023728
45,1650,19.23440933227539,0.3465670943260193,16.95907211303711,37.70052719116211,11429.777127977219,639.3659668,414.8143005371094,64.87900614738464,0.046368726,0.030083568766713142
45.1,1650,19.251190185546875,0.3466338813304901,16.95823097229004,37.74400711,11422.15937246131,640.0715942382812,414.6177062988281,64.77677226,0.046431184,0.030076621
45.2,1650,19.287818908691406,0.3476864695549011,16.957773208618164,37.81521987915039,11413.90632,641.2619018554688,415.57623291015625,64.80600833892822,0.046412226,0.03007791
45.3,1650,19.295442581176758,0.34827348589897156,16.958518981933594,37.85151672363281,11409.575796211235,641.9056396484375,416.11993408203125,64.82571363449097,0.046369907,0.030059623
45.4,1650,19.212265014648438,0.3479301929473877,16.959152221679688,37.86665344238281,11411.979439956269,642.1863403320312,415.7973633,64.74714875221252,0.046205837,0.029916963
45.5,1650,19.067777633666992,0.3465522825717926,16.95996094,37.76047134399414,11423.801823497563,640.4161376953125,414.5797119140625,64.73599076271057,0.045993030071258545,0.029774043709039688
45.6,1650,18.939783096313477,0.34523290395736694,16.959545135498047,37.66670227050781,11435.684822691012,638.8101196289062,413.4309387207031,64.71890807151794,0.045811235904693604,0.029648533
45.7,1650,18.812664031982422,0.34311410784721375,16.960227966308594,37.50712203979492,11451.538147100555,636.1293334960938,411.4632263183594,64.68232274055481,0.045721374452114105,0.029573645442724228
45.8,1650,18.762516021728516,0.3425772786140442,16.959819793701172,37.38450241088867,11462.712409438047,634.0344238,411.2203369140625,64.85772728919983,0.045626431703567505,0.029592266
45.9,1650,18.71742057800293,0.34207698702812195,16.959348678588867,37.306087493896484,11473.75261792943,632.6869506835938,411.0152587890625,64.96344804763794,0.045539476,0.029584016650915146
46,1700,18.73944091796875,0.3415103852748871,16.95903205871582,37.255287170410156,11479.537915653294,631.8135986328125,410.5413818359375,64.97824192047119,0.04564568,0.029659761115908623
46.1,1700,19.254331588745117,0.37156668305397034,16.903629302978516,41.470184326171875,11638.946589648118,700.9966430664062,452.8757324,64.60455656051636,0.042515706,0.027467081
46.2,1700,20.208637237548828,0.38480693101882935,16.922218322753906,43.577598571777344,11882.02118321431,737.4296264648438,478.8084716796875,64.92937803268433,0.042206097,0.027404157
46.3,1700,20.72490882873535,0.388733834,16.937942504882812,44.468997955322266,12040.730445838124,753.2133178710938,490.1553955078125,65.07524251937866,0.042282324,0.027515324
46.4,1700,21.04126739501953,0.39078453183174133,16.94586181640625,44.905250549316406,12129.533541929557,760.9581909179688,496.3752136230469,65.23028612136841,0.042389844,0.027651017531752586
46.5,1700,21.346622467041016,0.39288902282714844,16.948904037475586,45.17677307128906,12171.519206531246,765.6967773,500.7757568359375,65.40131568908691,0.042627107352018356,0.027878688648343086
46.6,1700,21.37854766845703,0.39373883605003357,16.950401306152344,45.413734436035156,12186.455136359149,769.7810059,502.4747619628906,65.27502536773682,0.042546511,0.027772245928645134
46.7,1700,21.478487014770508,0.39545831084251404,16.952268600463867,45.55024337768555,12191.390649267238,772.1799316,504.8735046386719,65.38287997245789,0.042542316019535065,0.02781539
46.8,1700,21.590129852294922,0.3973468542098999,16.952293395996094,45.700687408447266,12185.583203516624,774.7314453,507.04290771484375,65.44756889343262,0.042580478,0.027867889031767845
46.9,1700,21.672203063964844,0.39806848764419556,16.952272415161133,45.84810256958008,12174.26905890493,777.2295532226562,507.49212646484375,65.29501676559448,0.042704511,0.027883917093276978
47,1700,21.67786407470703,0.3988631069660187,16.953330993652344,45.938655853271484,12165.863299911016,778.8132324,508.1540832519531,65.24723172187805,0.04266002,0.027834482491016388
47.1,1700,21.754180908203125,0.39951300621032715,16.954509735107422,45.95004653930664,12170.493403187098,779.0604858398438,509.1757813,65.35766721,0.042724303901195526,0.027923608
47.2,1700,21.71148109436035,0.39877253770828247,16.95490264892578,45.91658020019531,12173.910027734479,778.5111694335938,508.3747253417969,65.30089378356934,0.042707633,0.027888466
47.3,1700,21.56775475,0.39814409613609314,16.954692840576172,45.93696594238281,12173.281723186188,778.847168,507.5473633,65.16649127006531,0.042494074,0.027691897004842758
47.4,1700,21.635997772216797,0.39826181530952454,16.95581817626953,45.85083008,12180.39007408688,777.4383544921875,507.9938965,65.34201502799988,0.042591058,0.027829857543110847
47.5,1700,21.62527847290039,0.3973851799964905,16.95589828491211,45.79011154174805,12186.211508064915,776.4124755859375,507.1179504394531,65.31553268432617,0.042643487,0.027852822095155716
47.6,1700,21.563997268676758,0.39615875482559204,16.955554962158203,45.75203323364258,12188.662944920301,775.7510986328125,505.6545715332031,65.18257856369019,0.042645708,0.027797572314739227
47.7,1700,21.541126251220703,0.3966180682182312,16.955705642700195,45.714534759521484,12190.207478364613,775.1221923828125,506.30499267578125,65.31937718391418,0.042545751,0.027790619060397148
47.8,1700,21.502927780151367,0.39620453119277954,16.95556068,45.68082809448242,12195.049736423234,774.5440673828125,505.9779968261719,65.32591581344604,0.042497754,0.027762046083807945
47.9,1700,21.333669662475586,0.39415618777275085,16.956195831298828,45.60657501220703,12205.81950585116,773.3140258789062,503.8066711425781,65.14903903007507,0.042344954,0.02758733
48,1700,21.30147361755371,0.393598348,16.95726967,45.45390701293945,12220.192409525402,770.7741699,503.6860656738281,65.34807085990906,0.042291171848773956,0.027636466547846794
48.1,1700,21.409835815429688,0.39327049255371094,16.95478057861328,45.47944259643555,12219.329802167822,771.0939941,503.2309875488281,65.26195406913757,0.042544749,0.027765534818172455
48.2,1700,21.61596107,0.3953995108604431,16.95326042175293,45.60393142700195,12199.495661371617,773.1353149414062,505.1340332,65.33578634262085,0.042792525,0.027958832681179047
48.3,1700,21.751850128173828,0.39840200543403625,16.95275879,45.80144500732422,12177.813908870328,776.4608764648438,508.0652160644531,65.43346047401428,0.042813107,0.028014097
48.4,1700,21.74530792236328,0.39889591932296753,16.953842163085938,45.89152526855469,12168.418482786437,778.0376586914062,508.3026123046875,65.33136367797852,0.042780239,0.027948914095759392
48.5,1700,21.688026428222656,0.39860057830810547,16.954713821411133,45.90100860595703,12167.118743321978,778.2384643554688,507.87200927734375,65.25917649269104,0.042703725,0.027868099510669708
48.6,1700,21.74854088,0.3995158076286316,16.95410919189453,45.95836639404297,12161.743766935771,779.1831665039062,508.8132629394531,65.30085802078247,0.042743656784296036,0.027911974117159843
48.7,1700,21.85073471069336,0.40064483880996704,16.95375633239746,46.00614547729492,12154.265893694064,779.9769897460938,509.93743896484375,65.37852287,0.042849835,0.028014589101076126
48.8,1700,21.835020065307617,0.4007391035556793,16.953697204589844,46.08512496948242,12145.637488747047,781.3132324,509.6953430175781,65.23572206497192,0.042839355766773224,0.027946563437581062
48.9,1700,21.663211822509766,0.3998882472515106,16.954849243164062,46.09444046020508,12144.544075637035,781.5242919921875,508.5673522949219,65.07377624511719,0.042596545070409775,0.027719179168343544
49,1700,21.60997963,0.39870402216911316,16.95660972595215,46.001258850097656,12159.996404193867,780.0253906,507.7064514160156,65.08845090866089,0.042563926,0.0277042
49.1,1700,21.62243652,0.39754587411880493,16.956384658813477,45.884037017822266,12170.953849006346,778.0274047851562,506.6878356933594,65.12467861175537,0.04267408,0.027791356667876244
49.2,1700,21.498254776000977,0.3962686359882355,16.95582389831543,45.81901550292969,12172.225612015964,776.8991699,505.11273193359375,65.01650810241699,0.0425613,0.027671873569488525
49.3,1700,21.516216278076172,0.3965683877468109,16.955142974853516,45.81202697753906,12173.027603721388,776.7494506835938,505.5281066894531,65.08252024650574,0.042561858892440796,0.027700329199433327
49.4,1700,21.632047653198242,0.3973236680030823,16.95512580871582,45.81850814819336,12172.345677634654,776.8585815429688,506.4625549316406,65.19365906715393,0.04271204,0.027845541015267372
49.5,1700,21.62758445739746,0.39676621556282043,16.95499038696289,45.82197189331055,12172.17898459123,776.9110717773438,505.7450256347656,65.09690284729004,0.042763810604810715,0.027837913
49.6,1700,21.604412078857422,0.39665496349334717,16.95490837097168,45.81501007080078,12171.569331012834,776.7893066,505.5779113769531,65.08558988571167,0.042732112,0.027812447398900986
49.7,1700,21.686735153198242,0.3977891206741333,16.954605102539062,45.83620834350586,12169.154030411615,777.1348266601562,506.9228820800781,65.22972583770752,0.042781133,0.027906013652682304
49.8,1700,21.731998443603516,0.3984031677246094,16.954458236694336,45.87739562988281,12163.621686466931,777.826416,507.4746094,65.24265409,0.042823814,0.027939394116401672
49.9,1700,21.70972442626953,0.3980751037597656,16.95407485961914,45.90515137,12156.327991552924,778.2793579101562,506.7526550292969,65.11192321777344,0.042840868,0.027894513681530952
50,1700,21.74776268005371,0.3989405930042267,16.95377540588379,45.99721908569336,12147.53988767619,779.8265380859375,507.4873047,65.07694721221924,0.042853806,0.027887949720025063
50.1,1700,21.85584831237793,0.4007166922092438,16.953346252441406,46.083213806152344,12138.94179055525,781.2647094726562,509.3858642578125,65.20016193389893,0.042906273156404495,0.027974959462881088
50.2,1700,21.867948532104492,0.40072911977767944,16.95532227,46.07817077636719,12138.480179050384,781.2702637,509.3822937011719,65.19924402236938,0.042930327355861664,0.027990249916911125
50.3,1700,21.75729751586914,0.399340957,16.955657958984375,45.99757004,12143.746746674084,779.9190673828125,507.8379821777344,65.11418819,0.042842992,0.027896866
50.4,1700,21.62696647644043,0.3986373245716095,16.955883026123047,45.96096420288086,12152.672401453781,779.3087158203125,507.3157653808594,65.09817838668823,0.042630188167095184,0.027751474
50.5,1700,21.587310791015625,0.3976500928401947,16.957345962524414,45.791046142578125,12171.24060766846,776.4946289,506.8326110839844,65.27187824249268,0.042592585,0.027800979
50.6,1700,21.596471786499023,0.3962068259716034,16.95629119873047,45.7214241,12179.238376695952,775.2658081054688,505.32489013671875,65.18086194992065,0.042737793,0.027856862172484398
50.7,1700,21.485475540161133,0.3952932059764862,16.955724716186523,45.69561767578125,12180.103315424765,774.8023071289062,504.1954650878906,65.07408022880554,0.042613383,0.027730267494916916
50.8,1700,21.604759216308594,0.396564782,16.955249786376953,45.67967606,12177.066704388968,774.5103149414062,505.6912536621094,65.29173851013184,0.042723219841718674,0.027894733
50.9,1700,21.712217330932617,0.3970835208892822,16.953561782836914,45.79482650756836,12162.636682119426,776.3854370117188,505.7527160644531,65.14196395874023,0.042930502,0.027965771034359932
51,1750,21.752771377563477,0.39755335450172424,16.95323371887207,45.91621398925781,12151.243270885685,778.4282836914062,505.8768005371094,64.9869442,0.043000136,0.027944475412368774
51.1,1750,22.286563873291016,0.42871150374412537,16.897075653076172,50.374515533447266,12296.781451707775,851.1820068359375,552.0586547851562,64.85788226127625,0.040369920432567596,0.026183076202869415
51.2,1750,22.94628334,0.43997231125831604,16.91723633,52.55462646484375,12528.997683739048,889.0790405273438,577.2584228515625,64.92768526,0.039750449,0.025809047743678093
51.3,1750,23.453035354614258,0.4436607360839844,16.933326721191406,53.48694610595703,12681.168615729543,905.7119141,589.1676635742188,65.05022644996643,0.039807066321372986,0.025894585996866226
51.4,1750,23.720075607299805,0.4464132785797119,16.941030502319336,54.01855469,12762.941461856713,915.1300048828125,596.6456909179688,65.19791484,0.039755717,0.025919897481799126
51.5,1750,23.976728439331055,0.4481266140937805,16.944019317626953,54.38566970825195,12803.19259,921.5118408203125,600.8245239257812,65.19986987113953,0.039906375110149384,0.026018904522061348
51.6,1750,24.08341407775879,0.449707568,16.94701576,54.555667877197266,12826.93410524721,924.5557861328125,604.0621948242188,65.33540487289429,0.039869096130132675,0.026048634201288223
51.7,1750,24.11390495300293,0.44997429847717285,16.947612762451172,54.671451568603516,12836.667580160423,926.5505981445312,604.8791504,65.28290510177612,0.039865657687187195,0.026025459
51.8,1750,24.278181076049805,0.4513853192329407,16.94696617126465,54.85137939453125,12829.228174544121,929.5644531,606.4242553710938,65.23746252059937,0.040034976,0.026117801666259766
51.9,1750,24.19476318359375,0.4519965946674347,16.949365615844727,54.861698150634766,12832.002506315792,929.8709716796875,607.3768310546875,65.31839966773987,0.039834845811128616,0.026019484
52,1750,24.362735748291016,0.45250529050827026,16.948123931884766,54.96609878540039,12825.015386719408,931.5722656,607.7293090820312,65.23694992,0.040088139,0.026152277
52.1,1750,24.49551773071289,0.4550294280052185,16.946884155273438,55.166568756103516,12808.438171540869,934.9014282226562,610.3294067382812,65.28275013,0.040134914219379425,0.026201175525784492
52.2,1750,24.449440002441406,0.4559163451194763,16.947519302368164,55.29513168334961,12793.353033953817,937.1152954101562,610.7987670898438,65.17861485481262,0.040028632,0.026090108
52.3,1750,24.433767318725586,0.45602789521217346,16.948856353759766,55.34614181518555,12788.16923000902,938.0538330078125,610.7006836,65.10294675827026,0.040009398,0.026047298684716225
52.4,1750,24.425308227539062,0.45584580302238464,16.950347900390625,55.300575256347656,12795.683239504897,937.3640137,610.8154907226562,65.16310572624207,0.03998803,0.026057442650198936
52.5,1750,24.26364517211914,0.4546714127063751,16.951364517211914,55.190364837646484,12802.647045388912,935.552002,609.5734252929688,65.15655517578125,0.039804302,0.025935111567378044
52.6,1750,24.2988224,0.45324891805648804,16.951065063476562,55.116363525390625,12811.204343513211,934.2810668945312,608.0725098,65.08453488349915,0.039960403,0.026008043438196182
52.7,1750,24.236984252929688,0.4524979889392853,16.95105553,55.031166076660156,12818.112196487546,932.8363647460938,607.3923950195312,65.11242389678955,0.039903339,0.025982031598687172
52.8,1750,24.10458755493164,0.4506559669971466,16.951635360717773,54.925811767578125,12825.608720699147,931.0823364257812,605.2736206054688,65.00752568244934,0.039824285,0.025888781994581223
52.9,1750,24.142780303955078,0.44970908761024475,16.951749801635742,54.82164764404297,12834.263936415387,929.3228759765625,604.4094238,65.03762006759644,0.03994441,0.025978894904255867
53,1750,23.955883026123047,0.4484018087387085,16.95227813720703,54.66341018676758,12846.275161026855,926.6693115234375,603.2164916992188,65.09511470794678,0.039713576436042786,0.025851598009467125
53.1,1750,23.974693298339844,0.44688114523887634,16.952312469482422,54.51089096069336,12862.461871523246,924.0856323242188,601.9282836914062,65.13771414756775,0.039829817,0.025944232940673828
53.2,1750,23.882299423217773,0.4467187821865082,16.951244354248047,54.45751190185547,12868.301956471174,923.1226196289062,601.9827880859375,65.21157622337341,0.039672729,0.025871211662888527
53.3,1750,24.008413314819336,0.44702285528182983,16.95018959,54.48135757446289,12861.973449249159,923.4693603515625,602.0963134765625,65.19938111305237,0.039874706,0.025998061522841454
53.4,1750,24.171049118041992,0.4490163326263428,16.94840431213379,54.60282516479492,12848.874639955773,925.4307861328125,604.1654052734375,65.28477668762207,0.040007338,0.026118701323866844
53.5,1750,24.172893524169922,0.4505937695503235,16.947710037231445,54.77969741821289,12829.92059180142,928.3904418945312,605.3934936523438,65.20893573760986,0.039929222,0.026037422940135002
53.6,1750,24.348949432373047,0.4522239565849304,16.94778823852539,54.94580078,12813.288589398819,931.2097778320312,606.7961426,65.16212821006775,0.040127068758010864,0.026147652
53.7,1750,24.307212829589844,0.45321834087371826,16.949119567871094,55.00924301147461,12808.322768664653,932.3582153320312,607.8947143554688,65.19969106,0.039985895,0.02607068
53.8,1750,24.253000259399414,0.4530804455280304,16.949846267700195,55.007137298583984,12806.801548932708,932.3625488,607.6375732421875,65.17181396484375,0.039913595,0.026012415066361427
53.9,1750,24.293563842773438,0.45291584730148315,16.95018959,55.00423812866211,12805.25351843154,932.3322754,607.3433837890625,65.14237523078918,0.039999715983867645,0.026056766510009766
54,1750,24.24977684020996,0.4531688988208771,16.94989776611328,55.033042907714844,12804.75926772936,932.8044434,607.6593017578125,65.14326333999634,0.039906867,0.025996634736657143
54.1,1750,24.25152015686035,0.45332375168800354,16.949283599853516,55.10367202758789,12797.238264119773,933.9677734,607.5098876953125,65.04613161087036,0.039919547736644745,0.025966121
54.2,1750,24.404048919677734,0.45419785380363464,16.948930740356445,55.17172622680664,12787.635345995815,935.1017456054688,608.2245483398438,65.04367589950562,0.040123422,0.026097746565937996
54.3,1750,24.29649543762207,0.45494431257247925,16.949935913085938,55.167625427246094,12787.60387248412,935.0877075195312,609.2226563,65.15138745307922,0.039881144,0.025983119383454323
54.4,1750,24.345067977905273,0.4542444944381714,16.950183868408203,55.16184616088867,12790.927242182033,935.003418,608.4436035,65.07394313812256,0.040012039,0.026037409901618958
54.5,1750,24.440292358398438,0.4539921283721924,16.950471878051758,55.12704086303711,12790.528577700557,934.4293823242188,608.0866088867188,65.07571935653687,0.040192123502492905,0.026155313476920128
54.6,1750,24.382553100585938,0.45485490560531616,16.950040817260742,55.13045883178711,12789.422342048745,934.4635009765625,609.1895141601562,65.19136428833008,0.040024579,0.026092568412423134
54.7,1750,24.320945739746094,0.45359161496162415,16.950700759887695,55.090049743652344,12791.920406328865,933.8149414,607.6162719726562,65.06816744804382,0.040026817470788956,0.026044717
54.8,1750,24.25790023803711,0.4524236023426056,16.95145606994629,54.993438720703125,12802.577104251812,932.2188720703125,606.5565185546875,65.06589055,0.039992813020944595,0.026021679863333702
54.9,1750,24.094356536865234,0.4507753551006317,16.952394485473633,54.804901123046875,12817.359163578092,929.0742797851562,605.0445556640625,65.12337327003479,0.039822451770305634,0.025933723896741867
55,1750,24.010921478271484,0.4489872455596924,16.952064514160156,54.690406799316406,12830.800684443273,927.1152954101562,603.2764892578125,65.07027149,0.03980086,0.025898527
55.1,1750,24.00181770324707,0.44858557,16.951566696166992,54.57961654663086,12840.335992801367,925.2100219726562,603.1846923828125,65.19435048103333,0.039791822,0.025942022
55.2,1750,23.954547882080078,0.4483656585216522,16.950214385986328,54.594200134277344,12838.976803370373,925.3834228515625,602.8251953,65.14328718185425,0.039737139,0.025886079
55.3,1750,24.037500381469727,0.44879940152168274,16.950300216674805,54.58720779418945,12838.386966447488,925.2695313,603.3806152,65.21133184432983,0.039838038,0.025978915
55.4,1750,23.908483505249023,0.4481760561466217,16.951339721679688,54.52487564086914,12844.60473353576,924.2697143554688,602.8343505859375,65.22278189659119,0.039660119,0.025867432355880737
